field_1,Date,Latitude,Longitude,water_temp
5835,10/7/2007,40.19588,-77.18745,17.1
5841,10/8/1997,40.17663,-77.18537,13
5842,10/8/1997,40.23487,-77.14193,13.1
5843,10/8/1997,40.17667,-77.18507,13
5844,10/8/1997,40.17999,-77.18692,13
5845,10/8/1997,40.18844,-77.18606,13.1
5846,10/8/1997,40.19528,-77.18423,13
5847,10/8/1997,40.20792,-77.18104,13.1
5848,10/8/1997,40.21418,-77.16883,13
5849,10/8/1997,40.21847,-77.16003,13.1
5850,10/8/1997,40.22429,-77.14928,13.1
5851,10/8/1998,40.17663,-77.18537,12
5852,10/8/1998,40.23487,-77.14193,13.5
5853,10/8/1998,40.17667,-77.18507,12
5854,10/8/1998,40.17999,-77.18692,12.2
5855,10/8/1998,40.18844,-77.18606,12.4
5856,10/8/1998,40.19528,-77.18423,13
5857,10/8/1998,40.20792,-77.18104,13.1
5858,10/8/1998,40.21418,-77.16883,13.3
5859,10/8/1998,40.21847,-77.16003,13.4
5860,10/8/1998,40.22429,-77.14928,13.5
5861,10/8/1999,40.17663,-77.18537,12.2
5862,10/8/1999,40.23487,-77.14193,12.6
5863,10/8/1999,40.17667,-77.18507,12.6
5864,10/8/1999,40.17999,-77.18692,12.3
5865,10/8/1999,40.18844,-77.18606,12.5
5866,10/8/1999,40.19528,-77.18423,12
5867,10/8/1999,40.20792,-77.18104,12.3
5868,10/8/1999,40.21418,-77.16883,12
5869,10/8/1999,40.21847,-77.16003,11
5870,10/8/1999,40.22429,-77.14928,11.4
5871,10/8/2008,40.17663,-77.18537,11.1
5872,10/8/2008,40.23487,-77.14193,10.8
5873,10/8/2008,40.17667,-77.18507,10.9
5874,10/8/2008,40.17999,-77.18692,11.2
5875,10/8/2008,40.18844,-77.18606,11
5876,10/8/2008,40.19528,-77.18423,11.1
5877,10/8/2008,40.20792,-77.18104,10.6
5878,10/8/2008,40.21418,-77.16883,10.6
5879,10/8/2008,40.21847,-77.16003,10.6
5880,10/8/2008,40.22429,-77.14928,10.7
5881,10/8/2008,40.19568,-77.18767,13.6
5882,10/8/2008,40.19608,-77.18518,12.9
5883,10/8/2008,40.19588,-77.18745,10.8
5887,10/8/2015,40.17999,-77.18692,12.6
5888,10/8/2015,40.17663,-77.18537,12.1
5889,10/8/2015,40.17667,-77.18507,13.3
5890,10/8/2015,40.18844,-77.18606,13.9
5891,10/8/2015,40.19528,-77.18423,14.5
5892,10/8/2015,40.20792,-77.18104,13.9
5893,10/8/2015,40.21418,-77.16883,13.4
5894,10/8/2015,40.21847,-77.16003,13.7
5895,10/8/2015,40.22429,-77.14928,14.4
5896,10/8/2015,40.23487,-77.14193,14.6
5897,10/8/2018,40.17663,-77.18537,12.8
5898,10/8/2018,40.23487,-77.14193,15.2
5899,10/8/2018,40.17667,-77.18507,13.5
5900,10/8/2018,40.17999,-77.18692,13.1
5901,10/8/2018,40.19528,-77.18423,14.3
5902,10/8/2018,40.20792,-77.18104,14.3
5903,10/8/2018,40.22429,-77.14928,15.2
5904,10/9/2012,40.17663,-77.18537,11.9
5905,10/9/2012,40.23487,-77.14193,12.5
5906,10/9/2012,40.17667,-77.18507,12.7
5907,10/9/2012,40.17999,-77.18692,12.4
5908,10/9/2012,40.18844,-77.18606,12.7
5909,10/9/2012,40.19528,-77.18423,12.6
5910,10/9/2012,40.20792,-77.18104,12.2
5911,10/9/2012,40.21418,-77.16883,12.2
5912,10/9/2012,40.21847,-77.16003,12.4
5913,10/9/2012,40.22429,-77.14928,12.4
5914,10/9/2017,40.17663,-77.18537,13.8
5915,10/9/2017,40.23487,-77.14193,19.5
5916,10/9/2017,40.17667,-77.18507,15.7
5917,10/9/2017,40.17999,-77.18692,14.3
5918,10/9/2017,40.19528,-77.18423,16
5919,10/9/2017,40.20792,-77.18104,16.3
5920,10/9/2017,40.22429,-77.14928,19.2
5921,10/10/2010,40.17663,-77.18537,12.6
5922,10/10/2010,40.23487,-77.14193,14.9
5923,10/10/2010,40.17667,-77.18507,13.7
5924,10/10/2010,40.17999,-77.18692,13.4
5925,10/10/2010,40.18844,-77.18606,14.4
5926,10/10/2010,40.19528,-77.18423,14.5
5927,10/10/2010,40.20792,-77.18104,14.3
5928,10/10/2010,40.21418,-77.16883,14
5929,10/10/2010,40.21847,-77.16003,14.3
5930,10/10/2010,40.22429,-77.14928,14.6
5931,10/10/2010,40.19568,-77.18767,16.3
5932,10/10/2010,40.19608,-77.18518,17.4
5933,10/10/2010,40.19588,-77.18745,20.8
5940,10/11/2011,40.17663,-77.18537,12.6
5941,10/11/2011,40.23487,-77.14193,14.3
5942,10/11/2011,40.17667,-77.18507,12.9
5943,10/11/2011,40.17999,-77.18692,13
5944,10/11/2011,40.18844,-77.18606,13.8
5945,10/11/2011,40.19528,-77.18423,13.9
5946,10/11/2011,40.20792,-77.18104,14
5947,10/11/2011,40.21418,-77.16883,13.7
5948,10/11/2011,40.21847,-77.16003,13.7
5949,10/11/2011,40.22429,-77.14928,14.1
5950,10/11/2011,40.19568,-77.18767,15.2
5951,10/11/2011,40.19608,-77.18518,15.7
5952,10/11/2011,40.19588,-77.18745,16.1
5955,10/14/1996,40.17663,-77.18537,14
5956,10/14/1996,40.23487,-77.14193,13
5957,10/14/1996,40.17667,-77.18507,14
5958,10/14/1996,40.17999,-77.18692,14
5959,10/14/1996,40.18844,-77.18606,14
5960,10/14/1996,40.19528,-77.18423,14
5961,10/14/1996,40.20792,-77.18104,14
5962,10/14/1996,40.21418,-77.16883,13
5963,10/14/1996,40.21847,-77.16003,13
5964,10/14/1996,40.22429,-77.14928,13
5967,10/14/2019,40.17999,-77.18692,13.4
5968,10/14/2019,40.17667,-77.18507,14.1
5969,10/14/2019,40.17663,-77.18537,13.2
5970,10/14/2019,40.19528,-77.18423,14
5971,10/14/2019,40.20792,-77.18104,11
5972,10/14/2019,40.22429,-77.14928,14
5973,10/14/2019,40.23487,-77.14193,12
5996,10/17/2001,40.17663,-77.18537,11.5
5997,10/17/2001,40.23487,-77.14193,12.5
5998,10/17/2001,40.17667,-77.18507,11.8
5999,10/17/2001,40.17999,-77.18692,11.6
6000,10/17/2001,40.18844,-77.18606,12
6001,10/17/2001,40.19528,-77.18423,12.1
6002,10/17/2001,40.20792,-77.18104,11.1
6003,10/17/2001,40.21418,-77.16883,10.6
6004,10/17/2001,40.21847,-77.16003,10.9
6005,10/17/2001,40.22429,-77.14928,11.5
6006,10/17/2001,40.19608,-77.18518,10.3
6009,10/18/2019,40.236495,-77.193667,13.2
6010,10/19/2005,40.17663,-77.18537,13.9
6011,10/19/2005,40.23487,-77.14193,15.8
6012,10/19/2005,40.17667,-77.18507,15.1
6013,10/19/2005,40.17999,-77.18692,14.3
6014,10/19/2005,40.18844,-77.18606,15.2
6015,10/19/2005,40.19528,-77.18423,15.3
6016,10/19/2005,40.20792,-77.18104,14.7
6017,10/19/2005,40.21418,-77.16883,14
6018,10/19/2005,40.21847,-77.16003,14.6
6019,10/19/2005,40.22429,-77.14928,15.3
6020,10/19/2005,40.19568,-77.18767,22.5
6021,10/19/2005,40.19608,-77.18518,15.5
6022,10/19/2005,40.19588,-77.18745,17.6
6036,10/20/2019,40.234075,-77.218027,12.15
6041,10/22/2003,40.17663,-77.18537,11.7
6042,10/22/2003,40.23487,-77.14193,12.5
6043,10/22/2003,40.17667,-77.18507,11.9
6044,10/22/2003,40.17999,-77.18692,12
6045,10/22/2003,40.18844,-77.18606,12.2
6046,10/22/2003,40.19528,-77.18423,12.3
6047,10/22/2003,40.20792,-77.18104,12.1
6048,10/22/2003,40.21418,-77.16883,12.2
6049,10/22/2003,40.21847,-77.16003,12.2
6050,10/22/2003,40.22429,-77.14928,12.4
6051,10/22/2003,40.19568,-77.18767,14.3
6052,10/22/2003,40.19608,-77.18518,14.9
6053,10/23/2002,40.17663,-77.18537,11.9
6054,10/23/2002,40.23487,-77.14193,12.8
6055,10/23/2002,40.17667,-77.18507,12.2
6056,10/23/2002,40.17999,-77.18692,12.1
6057,10/23/2002,40.18844,-77.18606,12.5
6058,10/23/2002,40.19528,-77.18423,12.4
6059,10/23/2002,40.20792,-77.18104,11.7
6060,10/23/2002,40.21418,-77.16883,11.4
6061,10/23/2002,40.21847,-77.16003,11.5
6062,10/23/2002,40.22429,-77.14928,11.8
6063,10/23/2002,40.19568,-77.18767,15.2
6064,10/23/2002,40.19608,-77.18518,16.6
6065,10/25/2013,40.17663,-77.18537,11.4
6066,10/25/2013,40.23487,-77.14193,11
6067,10/25/2013,40.17667,-77.18507,11.4
6068,10/25/2013,40.17999,-77.18692,11.4
6069,10/25/2013,40.18844,-77.18606,10.9
6070,10/25/2013,40.19528,-77.18423,11.2
6071,10/25/2013,40.20792,-77.18104,10.3
6072,10/25/2013,40.21418,-77.16883,10.9
6073,10/25/2013,40.21847,-77.16003,10.8
6074,10/25/2013,40.22429,-77.14928,11.1
6079,10/26/2000,40.17663,-77.18537,14.5
6080,10/26/2000,40.23487,-77.14193,16
6081,10/26/2000,40.17667,-77.18507,14
6082,10/26/2000,40.17999,-77.18692,16
6083,10/26/2000,40.18844,-77.18606,14.5
6084,10/26/2000,40.19528,-77.18423,14.5
6085,10/26/2000,40.20792,-77.18104,14
6086,10/26/2000,40.21418,-77.16883,14.5
6087,10/26/2000,40.21847,-77.16003,14
6088,10/26/2000,40.22429,-77.14928,17
6089,10/26/2004,40.17663,-77.18537,11.7
6090,10/26/2004,40.23487,-77.14193,18.9
6091,10/26/2004,40.17667,-77.18507,12
6092,10/26/2004,40.17999,-77.18692,12
6093,10/26/2004,40.18844,-77.18606,12.4
6094,10/26/2004,40.19528,-77.18423,12.6
6095,10/26/2004,40.20792,-77.18104,12.8
6096,10/26/2004,40.21418,-77.16883,12.6
6097,10/26/2004,40.21847,-77.16003,12.4
6098,10/26/2004,40.22429,-77.14928,12.6
6099,10/26/2004,40.19568,-77.18767,14.2
6100,10/26/2004,40.19608,-77.18518,13
6101,10/26/2004,40.19588,-77.18745,14.3
6107,11/1/1992,40.17663,-77.18537,10
6108,11/1/1992,40.23487,-77.14193,7.75
6109,11/1/1992,40.17667,-77.18507,8.75
6110,11/1/1992,40.17999,-77.18692,9.5
6111,11/1/1992,40.18844,-77.18606,8.5
6112,11/1/1992,40.19528,-77.18423,8.75
6113,11/1/1992,40.20792,-77.18104,8
6114,11/1/1992,40.21418,-77.16883,8
6115,11/1/1992,40.21847,-77.16003,8.1
6116,11/1/1992,40.22429,-77.14928,8.25
6117,11/1/1993,40.17663,-77.18537,9.35
6118,11/1/1993,40.23487,-77.14193,8.75
6119,11/1/1993,40.17667,-77.18507,8.2
6120,11/1/1993,40.17999,-77.18692,8.85
6121,11/1/1993,40.18844,-77.18606,8.6
6122,11/1/1993,40.19528,-77.18423,8.25
6123,11/1/1993,40.20792,-77.18104,8.3
6124,11/1/1993,40.21418,-77.16883,8.9
6125,11/1/1993,40.21847,-77.16003,8.9
6126,11/1/1993,40.22429,-77.14928,8.95
6128,11/5/2018,40.17663,-77.18537,11.1
6129,11/5/2018,40.17667,-77.18507,11.1
6130,11/5/2018,40.17999,-77.18692,11
6131,11/5/2018,40.19528,-77.18423,11.1
6132,11/5/2018,40.20792,-77.18104,11.1
6133,11/5/2018,40.22429,-77.14928,10.9
6134,11/5/2018,40.23487,-77.14193,11
6135,11/6/2006,40.17663,-77.18537,11.2
6136,11/6/2006,40.23487,-77.14193,11.4
6137,11/6/2006,40.17667,-77.18507,11.2
6138,11/6/2006,40.17999,-77.18692,11.1
6139,11/6/2006,40.18844,-77.18606,11.2
6140,11/6/2006,40.19528,-77.18423,11.2
6141,11/6/2006,40.20792,-77.18104,11.1
6142,11/6/2006,40.21418,-77.16883,11.3
6143,11/6/2006,40.21847,-77.16003,11.3
6144,11/6/2006,40.22429,-77.14928,11.3
6145,11/6/2006,40.19568,-77.18767,13.5
6146,11/6/2006,40.19608,-77.18518,13.1
6147,11/6/2006,40.19588,-77.18745,11.2
6148,11/6/2009,40.17663,-77.18537,11.3
6149,11/6/2009,40.23487,-77.14193,10.5
6150,11/6/2009,40.17667,-77.18507,11.5
6151,11/6/2009,40.17999,-77.18692,11.2
6152,11/6/2009,40.18844,-77.18606,11.3
6153,11/6/2009,40.19528,-77.18423,11.1
6154,11/6/2009,40.20792,-77.18104,10.7
6155,11/6/2009,40.21418,-77.16883,10.4
6156,11/6/2009,40.21847,-77.16003,10.3
6157,11/6/2009,40.22429,-77.14928,10.4
6158,11/6/2009,40.19568,-77.18767,13.9
6159,11/6/2009,40.19608,-77.18518,14.1
6160,11/6/2009,40.19588,-77.18745,10
6164,11/8/1997,40.17663,-77.18537,11
6165,11/8/1997,40.23487,-77.14193,11.2
6166,11/8/1997,40.17667,-77.18507,11
6167,11/8/1997,40.17999,-77.18692,11
6168,11/8/1997,40.18844,-77.18606,11
6169,11/8/1997,40.19528,-77.18423,11
6170,11/8/1997,40.20792,-77.18104,11.1
6171,11/8/1997,40.21418,-77.16883,11.2
6172,11/8/1997,40.21847,-77.16003,11.2
6173,11/8/1997,40.22429,-77.14928,11.1
6174,11/8/1998,40.17663,-77.18537,11
6175,11/8/1998,40.23487,-77.14193,11.5
6176,11/8/1998,40.17667,-77.18507,11
6177,11/8/1998,40.17999,-77.18692,11
6178,11/8/1998,40.18844,-77.18606,11
6179,11/8/1998,40.19528,-77.18423,11
6180,11/8/1998,40.20792,-77.18104,11
6181,11/8/1998,40.21418,-77.16883,11
6182,11/8/1998,40.21847,-77.16003,11
6183,11/8/1998,40.22429,-77.14928,11.5
6184,11/8/1999,40.17663,-77.18537,9.4
6185,11/8/1999,40.23487,-77.14193,5.9
6186,11/8/1999,40.17667,-77.18507,7.5
6187,11/8/1999,40.17999,-77.18692,7.5
6188,11/8/1999,40.18844,-77.18606,6.9
6189,11/8/1999,40.19528,-77.18423,6.5
6190,11/8/1999,40.20792,-77.18104,6.8
6191,11/8/1999,40.21418,-77.16883,10.1
6192,11/8/1999,40.21847,-77.16003,6.6
6193,11/8/1999,40.22429,-77.14928,6
6194,11/8/2008,40.17663,-77.18537,10.9
6195,11/8/2008,40.23487,-77.14193,9.3
6196,11/8/2008,40.17667,-77.18507,10.4
6197,11/8/2008,40.17999,-77.18692,10.7
6198,11/8/2008,40.18844,-77.18606,10.4
6199,11/8/2008,40.19528,-77.18423,10.2
6200,11/8/2008,40.20792,-77.18104,9.6
6201,11/8/2008,40.21418,-77.16883,9.6
6202,11/8/2008,40.21847,-77.16003,9.4
6203,11/8/2008,40.22429,-77.14928,9.4
6204,11/8/2008,40.19568,-77.18767,11.4
6205,11/8/2008,40.19608,-77.18518,8.6
6206,11/8/2008,40.19588,-77.18745,7.5
6215,11/9/1996,40.17663,-77.18537,10.5
6216,11/9/1996,40.23487,-77.14193,11
6217,11/9/1996,40.17667,-77.18507,10.5
6218,11/9/1996,40.17999,-77.18692,11
6219,11/9/1996,40.18844,-77.18606,11
6220,11/9/1996,40.19528,-77.18423,11
6221,11/9/1996,40.20792,-77.18104,11
6222,11/9/1996,40.21418,-77.16883,11
6223,11/9/1996,40.21847,-77.16003,10.5
6224,11/9/1996,40.22429,-77.14928,11
6225,11/9/2004,40.17663,-77.18537,10.7
6226,11/9/2004,40.23487,-77.14193,10.8
6227,11/9/2004,40.17667,-77.18507,10.6
6228,11/9/2004,40.17999,-77.18692,10.6
6229,11/9/2004,40.18844,-77.18606,11.4
6230,11/9/2004,40.19528,-77.18423,11.1
6231,11/9/2004,40.20792,-77.18104,10.4
6232,11/9/2004,40.21418,-77.16883,10.4
6233,11/9/2004,40.21847,-77.16003,10.3
6234,11/9/2004,40.22429,-77.14928,10.4
6235,11/9/2004,40.19568,-77.18767,13.2
6236,11/9/2004,40.19608,-77.18518,13.4
6237,11/9/2004,40.19588,-77.18745,10.3
6238,11/9/2017,40.17663,-77.18537,10.5
6239,11/9/2017,40.23487,-77.14193,9.6
6240,11/9/2017,40.17667,-77.18507,9.6
6241,11/9/2017,40.17999,-77.18692,9.6
6242,11/9/2017,40.19528,-77.18423,9.8
6243,11/9/2017,40.20792,-77.18104,9.2
6244,11/9/2017,40.22429,-77.14928,9.7
6252,11/11/2011,40.17663,-77.18537,11.3
6253,11/11/2011,40.23487,-77.14193,12
6254,11/11/2011,40.17667,-77.18507,11.3
6255,11/11/2011,40.17999,-77.18692,11.4
6256,11/11/2011,40.18844,-77.18606,11.6
6257,11/11/2011,40.19528,-77.18423,11.5
6258,11/11/2011,40.20792,-77.18104,12.2
6259,11/11/2011,40.21418,-77.16883,12.4
6260,11/11/2011,40.21847,-77.16003,12.5
6261,11/11/2011,40.22429,-77.14928,12.2
6262,11/11/2011,40.19568,-77.18767,13.2
6263,11/11/2011,40.19608,-77.18518,13.1
6264,11/11/2011,40.19588,-77.18745,13.1
6266,11/11/2019,40.17999,-77.18692,12
6267,11/11/2019,40.17667,-77.18507,12.8
6268,11/11/2019,40.17663,-77.18537,11.9
6269,11/11/2019,40.19528,-77.18423,12.1
6270,11/11/2019,40.20792,-77.18104,11.8
6271,11/11/2019,40.22429,-77.14928,11.6
6272,11/11/2019,40.23487,-77.14193,11.8
6273,11/13/2001,40.17663,-77.18537,12.2
6274,11/13/2001,40.23487,-77.14193,9.5
6275,11/13/2001,40.17667,-77.18507,11
6276,11/13/2001,40.17999,-77.18692,11.4
6277,11/13/2001,40.18844,-77.18606,11.5
6278,11/13/2001,40.19528,-77.18423,11.5
6279,11/13/2001,40.20792,-77.18104,9.6
6280,11/13/2001,40.21418,-77.16883,9.2
6281,11/13/2001,40.21847,-77.16003,9
6282,11/13/2001,40.22429,-77.14928,9.4
6283,11/13/2001,40.19608,-77.18518,7.4
6285,11/16/2005,40.17663,-77.18537,12.8
6286,11/16/2005,40.23487,-77.14193,14.3
6287,11/16/2005,40.17667,-77.18507,14
6288,11/16/2005,40.17999,-77.18692,13.6
6289,11/16/2005,40.18844,-77.18606,13
6290,11/16/2005,40.19528,-77.18423,13.7
6291,11/16/2005,40.20792,-77.18104,14
6292,11/16/2005,40.21418,-77.16883,14
6293,11/16/2005,40.21847,-77.16003,14.1
6294,11/16/2005,40.22429,-77.14928,14.1
6295,11/16/2005,40.19568,-77.18767,17.2
6296,11/16/2005,40.19608,-77.18518,14.9
6297,11/16/2005,40.19588,-77.18745,15.5
6298,11/16/2010,40.17663,-77.18537,10.9
6299,11/16/2010,40.23487,-77.14193,11
6300,11/16/2010,40.17667,-77.18507,11
6301,11/16/2010,40.17999,-77.18692,11
6302,11/16/2010,40.18844,-77.18606,10.9
6303,11/16/2010,40.19528,-77.18423,10.8
6304,11/16/2010,40.20792,-77.18104,11
6305,11/16/2010,40.21418,-77.16883,11
6306,11/16/2010,40.21847,-77.16003,10.8
6307,11/16/2010,40.22429,-77.14928,10.8
6308,11/16/2010,40.19568,-77.18767,11.2
6309,11/16/2010,40.19608,-77.18518,11.3
6310,11/16/2010,40.19588,-77.18745,11.1
6313,11/16/2019,40.236495,-77.193667,4.9
6314,11/17/2000,40.17663,-77.18537,9.4
6315,11/17/2000,40.23487,-77.14193,8
6316,11/17/2000,40.17667,-77.18507,7.5
6317,11/17/2000,40.17999,-77.18692,9.5
6318,11/17/2000,40.18844,-77.18606,9
6319,11/17/2000,40.19528,-77.18423,9
6320,11/17/2000,40.20792,-77.18104,8.5
6321,11/17/2000,40.21418,-77.16883,10.1
6322,11/17/2000,40.21847,-77.16003,9.2
6323,11/17/2000,40.22429,-77.14928,7.5
6331,11/17/2019,40.234075,-77.218027,2.9
6343,11/19/2002,40.17663,-77.18537,10.5
6344,11/19/2002,40.23487,-77.14193,9.7
6345,11/19/2002,40.17667,-77.18507,9.8
6346,11/19/2002,40.17999,-77.18692,10.1
6347,11/19/2002,40.18844,-77.18606,9.8
6348,11/19/2002,40.19528,-77.18423,9.8
6349,11/19/2002,40.20792,-77.18104,9.3
6350,11/19/2002,40.21418,-77.16883,10
6351,11/19/2002,40.21847,-77.16003,9.8
6352,11/19/2002,40.22429,-77.14928,9.9
6353,11/19/2002,40.19568,-77.18767,14
6354,11/19/2002,40.19608,-77.18518,12.5
6355,11/19/2003,40.17663,-77.18537,12
6356,11/19/2003,40.23487,-77.14193,12.8
6357,11/19/2003,40.17667,-77.18507,12.7
6358,11/19/2003,40.17999,-77.18692,11.9
6359,11/19/2003,40.18844,-77.18606,12.1
6360,11/19/2003,40.19528,-77.18423,12.1
6361,11/19/2003,40.20792,-77.18104,13.9
6362,11/19/2003,40.21847,-77.16003,14
6363,11/19/2003,40.22429,-77.14928,12.8
6364,11/19/2003,40.19568,-77.18767,14.7
6365,11/19/2003,40.19608,-77.18518,14.9
6395,11/30/2016,40.20792,-77.18104,11.6
6396,11/30/2016,40.21847,-77.16003,12.5
6397,11/30/2016,40.17663,-77.18537,11.2
6398,11/30/2018,40.231014,-77.218649,6.8
6399,11/30/2018,40.234075,-77.218027,6.3
6400,11/30/2018,40.195294,-77.184267,9.3
6401,12/1/1992,40.17663,-77.18537,10
6402,12/1/1992,40.23487,-77.14193,9.43
6403,12/1/1992,40.17667,-77.18507,9.56
6404,12/1/1992,40.17999,-77.18692,10.35
6405,12/1/1992,40.18844,-77.18606,9.33
6406,12/1/1992,40.19528,-77.18423,9.26
6407,12/1/1992,40.20792,-77.18104,9.76
6408,12/1/1992,40.21418,-77.16883,9.16
6409,12/1/1992,40.21847,-77.16003,9.26
6410,12/1/1992,40.22429,-77.14928,9.66
6411,12/1/1993,40.17663,-77.18537,9
6412,12/1/1993,40.23487,-77.14193,8
6413,12/1/1993,40.17667,-77.18507,8.55
6414,12/1/1993,40.17999,-77.18692,8.75
6415,12/1/1993,40.18844,-77.18606,8
6416,12/1/1993,40.19528,-77.18423,8.3
6417,12/1/1993,40.20792,-77.18104,7.75
6418,12/1/1993,40.21418,-77.16883,8.75
6419,12/1/1993,40.21847,-77.16003,8
6420,12/1/1993,40.22429,-77.14928,8.5
6421,12/1/2005,40.17663,-77.18537,12.5
6422,12/1/2005,40.23487,-77.14193,11.9
6423,12/1/2005,40.17667,-77.18507,12
6424,12/1/2005,40.17999,-77.18692,12
6425,12/1/2005,40.18844,-77.18606,12.1
6426,12/1/2005,40.19528,-77.18423,11.8
6427,12/1/2005,40.20792,-77.18104,11.2
6428,12/1/2005,40.21418,-77.16883,11.6
6429,12/1/2005,40.21847,-77.16003,11.8
6430,12/1/2005,40.22429,-77.14928,12
6431,12/1/2005,40.19568,-77.18767,13.8
6432,12/1/2005,40.19608,-77.18518,12.4
6433,12/1/2005,40.19588,-77.18745,12.5
6434,12/1/2007,40.17663,-77.18537,8.1
6435,12/1/2007,40.23487,-77.14193,8.6
6436,12/1/2007,40.17667,-77.18507,9
6437,12/1/2007,40.17999,-77.18692,9.5
6438,12/1/2007,40.18844,-77.18606,8.7
6439,12/1/2007,40.19528,-77.18423,8.6
6440,12/1/2007,40.20792,-77.18104,8
6441,12/1/2007,40.21418,-77.16883,8.6
6442,12/1/2007,40.21847,-77.16003,8.2
6443,12/1/2007,40.22429,-77.14928,9.4
6444,12/1/2007,40.19568,-77.18767,10
6445,12/1/2007,40.19608,-77.18518,9.7
6446,12/1/2007,40.19588,-77.18745,5.5
6447,12/1/2008,40.17663,-77.18537,10.8
6448,12/1/2008,40.23487,-77.14193,8.8
6449,12/1/2008,40.17667,-77.18507,10.2
6450,12/1/2008,40.17999,-77.18692,10.4
6451,12/1/2008,40.18844,-77.18606,10.1
6452,12/1/2008,40.19528,-77.18423,9.8
6453,12/1/2008,40.20792,-77.18104,8.9
6454,12/1/2008,40.21418,-77.16883,8.9
6455,12/1/2008,40.21847,-77.16003,9
6456,12/1/2008,40.22429,-77.14928,9
6457,12/1/2008,40.19568,-77.18767,11.2
6458,12/1/2008,40.19608,-77.18518,8.9
6459,12/1/2008,40.19588,-77.18745,7.3
6466,12/1/2018,40.224638,-77.260294,5.8
6470,12/1/2018,40.236495,-77.193667,6.4
6476,12/1/2018,40.235785,-77.14107,6
6477,12/2/2014,40.17663,-77.18537,10.2
6478,12/2/2014,40.17667,-77.18507,9.3
6479,12/2/2014,40.17999,-77.18692,9.8
6480,12/2/2014,40.18844,-77.18606,9.1
6481,12/2/2014,40.20792,-77.18104,8.1
6482,12/2/2014,40.21418,-77.16883,8.7
6483,12/2/2014,40.21847,-77.16003,8.4
6484,12/2/2014,40.22429,-77.14928,8.6
6485,12/2/2014,40.23487,-77.14193,8.3
6486,12/2/2014,40.19528,-77.18423,8.8
6488,12/2/2017,40.224638,-77.260294,4.8
6499,12/2/2017,40.235785,-77.14107,6.1
6503,12/2/2017,40.221555,-77.269701,5
6504,12/2/2017,40.231014,-77.218649,6.8
6506,12/2/2017,40.234075,-77.218027,6.8
6511,12/2/2017,40.236495,-77.193667,6.4
6520,12/2/2019,40.17663,-77.18537,10.6
6521,12/2/2019,40.17667,-77.18507,10.3
6522,12/2/2019,40.17999,-77.18692,10.3
6523,12/2/2019,40.19528,-77.18423,10
6524,12/2/2019,40.20792,-77.18104,9.6
6525,12/2/2019,40.22429,-77.14928,9.5
6526,12/2/2019,40.23487,-77.14193,9.4
6528,12/4/2009,40.17663,-77.18537,10.9
6529,12/4/2009,40.23487,-77.14193,10.1
6530,12/4/2009,40.17667,-77.18507,10.9
6531,12/4/2009,40.17999,-77.18692,10.8
6532,12/4/2009,40.18844,-77.18606,10.4
6533,12/4/2009,40.19528,-77.18423,10.4
6534,12/4/2009,40.20792,-77.18104,10
6535,12/4/2009,40.21418,-77.16883,9.9
6536,12/4/2009,40.21847,-77.16003,10.2
6537,12/4/2009,40.22429,-77.14928,10.3
6538,12/4/2009,40.19568,-77.18767,13.2
6539,12/4/2009,40.19608,-77.18518,12.9
6540,12/4/2009,40.19588,-77.18745,9.7
6541,12/4/2012,40.17663,-77.18537,11.6
6542,12/4/2012,40.23487,-77.14193,12.5
6543,12/4/2012,40.17667,-77.18507,12.1
6544,12/4/2012,40.17999,-77.18692,11.7
6545,12/4/2012,40.18844,-77.18606,12.1
6546,12/4/2012,40.19528,-77.18423,12.1
6547,12/4/2012,40.20792,-77.18104,11.8
6548,12/4/2012,40.21418,-77.16883,11.9
6549,12/4/2012,40.21847,-77.16003,12
6550,12/4/2012,40.22429,-77.14928,12.3
6551,12/4/2015,40.23487,-77.14193,9.7
6552,12/4/2015,40.17999,-77.18692,10.5
6553,12/4/2015,40.17663,-77.18537,10.7
6554,12/4/2015,40.17667,-77.18507,10.4
6555,12/4/2015,40.18844,-77.18606,10.8
6556,12/4/2015,40.19528,-77.18423,10.1
6557,12/4/2015,40.20792,-77.18104,9.5
6558,12/4/2015,40.21418,-77.16883,9.9
6559,12/4/2015,40.21847,-77.16003,9.8
6560,12/4/2015,40.22429,-77.14928,10
6561,12/4/2017,40.17663,-77.18537,10.5
6562,12/4/2017,40.23487,-77.14193,8.7
6563,12/4/2017,40.17667,-77.18507,10.5
6564,12/4/2017,40.17999,-77.18692,10.4
6565,12/4/2017,40.19528,-77.18423,10.5
6566,12/4/2017,40.20792,-77.18104,9.9
6567,12/4/2017,40.22429,-77.14928,9.2
6568,12/5/2001,40.17663,-77.18537,11.9
6569,12/5/2001,40.23487,-77.14193,12.4
6570,12/5/2001,40.17667,-77.18507,13
6571,12/5/2001,40.17999,-77.18692,11.7
6572,12/5/2001,40.18844,-77.18606,12.3
6573,12/5/2001,40.19528,-77.18423,12.2
6574,12/5/2001,40.20792,-77.18104,12.4
6575,12/5/2001,40.21418,-77.16883,11.7
6576,12/5/2001,40.21847,-77.16003,11.2
6577,12/5/2001,40.22429,-77.14928,12
6578,12/5/2001,40.19608,-77.18518,12.3
6579,12/6/2006,40.17663,-77.18537,10.4
6580,12/6/2006,40.23487,-77.14193,7.6
6581,12/6/2006,40.17667,-77.18507,9.8
6582,12/6/2006,40.17999,-77.18692,9.9
